podloga,rezultat,broj_asova,duple_servis_greske,broj_servis_poena ,ubacenih_prvih_servisa,osvojenih_prvih_servisa,osvojenih_drugih_servisa,broj_servis_gemova,sacuvanih_brejk_lopti,suocenih_brejk_lopti,nivo_takmicenja,best_of,pobedio,sacuvanih_br_lopti_modified
Hard,6-3 6-4,0.119,0.015,67,0.672,0.667,0.5,4.5,0.75,8,R32,3,0,0.75
Hard,7-6(1) 7-5,0.145,0.053,76,0.605,0.739,0.533,6,0.5,2,R32,3,0,0.5
Hard,6-3 6-2,0.042,0.042,48,0.5,0.583,0.417,4,0.5,8,R32,3,0,0.5
Hard,6-4 6-1,0.043,0.085,47,0.426,0.5,0.444,4.5,0.167,6,R32,3,0,0.167
Hard,4-6 7-6(6) 7-5,0.089,0.04,101,0.545,0.8,0.609,5.667,0.75,4,R32,3,0,0.75
Hard,6-3 6-4,0.13,0,46,0.717,0.636,0.462,4.5,0,4,R32,3,0,1
Hard,6-2 6-2,0.042,0.021,48,0.563,0.63,0.429,4,0.5,8,R16,3,0,0.5
Hard,6-3 6-4,0,0.05,60,0.533,0.719,0.464,4.5,0.667,6,R16,3,0,0.667
Hard,6-4 3-6 6-1,0.043,0.074,94,0.457,0.651,0.51,4.333,0.333,6,R16,3,0,0.333
Hard,6-3 7-5,0.123,0.014,73,0.644,0.638,0.5,5,0.75,8,R16,3,0,0.75
Hard,6-1 6-2,0,0.093,43,0.605,0.538,0.353,4,0.167,6,R16,3,0,0.167
Hard,7-6(7) 2-6 7-6(9),0.016,0.041,123,0.585,0.625,0.51,5.333,0.615,13,R16,3,0,0.615
Hard,6-4 6-1,0.044,0.044,68,0.544,0.459,0.548,4.5,0.667,12,R16,3,0,0.667
Hard,6-3 7-5,0.034,0.017,58,0.759,0.705,0.429,5,0,2,R16,3,0,1
Hard,4-6 6-2 6-4,0.078,0.049,103,0.553,0.754,0.391,4.667,0.667,9,QF,3,0,0.667
Hard,6-4 7-6(3),0.108,0.036,83,0.482,0.825,0.349,5.5,0.667,9,QF,3,0,0.667
Hard,3-6 7-5 6-4,0.08,0.034,88,0.534,0.702,0.488,5.333,0.583,12,QF,3,0,0.583
Hard,7-5 6-3,0.017,0.083,60,0.65,0.641,0.476,5,0.5,6,QF,3,0,0.5
Hard,6-3 6-3,0.038,0.019,52,0.712,0.595,0.467,4.5,0.25,4,F,3,0,0.25
Hard,6-3 7-5,0.062,0.086,81,0.531,0.744,0.316,5,0.556,9,R64,3,0,0.556
Hard,6-3 5-7 6-4,0.08,0.057,87,0.552,0.729,0.641,5,0.667,6,R64,3,0,0.667
Hard,7-6(3) 6-1,0.07,0.035,57,0.579,0.788,0.458,4.5,0.6,5,R64,3,0,0.6
Hard,7-5 7-5,0.178,0.014,73,0.575,0.738,0.419,6,0,3,R64,3,0,1
Hard,3-6 7-6(5) 7-6(6),0.123,0,106,0.585,0.823,0.659,5.667,0,0,R64,3,0,1
Hard,7-6(3) 7-5,0.026,0.026,77,0.675,0.673,0.56,6,0.75,8,R64,3,0,0.75
Hard,6-7(3) 6-4 6-2,0.018,0.097,113,0.496,0.679,0.439,5,0.667,18,R64,3,0,0.667
Hard,4-6 6-2 6-3,0.038,0.064,78,0.615,0.688,0.5,4.333,0.5,6,R64,3,0,0.5
Hard,6-4 6-3,0.016,0.066,61,0.623,0.5,0.609,5,0.2,5,R64,3,0,0.2
Hard,6-3 7-6(3),0.056,0.042,72,0.486,0.743,0.595,5,0.8,5,R64,3,0,0.8
Hard,3-6 6-4 6-0,0,0,63,0.571,0.611,0.37,4,0,6,R64,3,0,1
Hard,5-7 6-0 6-3,0.083,0.024,84,0.595,0.68,0.382,4.333,0.444,9,R64,3,0,0.444
Hard,6-1 6-3,0.068,0,44,0.727,0.531,0.417,4,0.333,6,R64,3,0,0.333
Hard,6-1 6-2,0.032,0.127,63,0.54,0.588,0.379,3.5,0.75,16,R64,3,0,0.75
Hard,6-3 6-4,0,0.082,61,0.475,0.759,0.469,4.5,0.75,8,R64,3,0,0.75
Hard,7-6(7) 6-3,0.03,0.045,66,0.667,0.705,0.5,5,0.667,6,R64,3,0,0.667
Hard,6-3 6-2,0,0.082,61,0.689,0.619,0.368,4,0.5,6,R64,3,0,0.5
Hard,7-6(6) 7-5,0.056,0.085,71,0.394,0.857,0.395,6,0,5,R64,3,0,1
Hard,6-3 6-3,0.07,0.053,57,0.421,0.708,0.485,4.5,0.4,5,R64,3,0,0.4
Hard,6-3 6-3,0.067,0.1,60,0.483,0.655,0.387,4.5,0,4,R64,3,0,1
Hard,6-4 6-7(4) 6-3,0.141,0.065,92,0.62,0.842,0.429,5,0.778,9,R64,3,0,0.778
Hard,6-4 7-6(6),0,0.013,76,0.618,0.702,0.517,5.5,0.714,7,R64,3,0,0.714
Hard,7-6(5) 6-4,0.088,0.147,68,0.544,0.865,0.387,5.5,0.333,3,R64,3,0,0.333
Hard,6-2 6-7(4) 7-6(2),0.061,0.061,131,0.565,0.73,0.456,5.333,0.7,10,R32,3,0,0.7
Hard,7-6(6) 6-4,0.058,0.101,69,0.464,0.938,0.514,5.5,0,1,R32,3,0,1
Hard,5-7 7-6(5) 6-3,0.281,0.052,96,0.656,0.841,0.545,5.667,0.6,5,R32,3,0,0.6
Hard,6-2 6-2,0.023,0.023,44,0.591,0.615,0.389,4,0.2,5,R32,3,0,0.2
Hard,4-6 6-3 7-6(2),0.074,0.032,94,0.543,0.804,0.512,5,0.667,6,R32,3,0,0.667
Hard,7-5 6-2,0.018,0.127,55,0.673,0.73,0.222,5,0.333,6,R32,3,0,0.333
Hard,7-5 6-4,0.03,0.03,67,0.522,0.8,0.5,5.5,0.75,8,R32,3,0,0.75
Hard,4-6 6-2 6-3,0,0.043,70,0.557,0.718,0.548,4.333,0,4,R32,3,0,1
Hard,4-6 7-6(2) 7-6(4),0.029,0.039,103,0.67,0.812,0.588,5.667,1,4,R32,3,0,1
Hard,7-6(4) 6-3,0.127,0.016,63,0.571,0.694,0.667,5,0.75,4,R32,3,0,0.75
Hard,7-5 6-4,0.033,0.017,60,0.6,0.75,0.583,5.5,0.5,4,R32,3,0,0.5
Hard,6-7(4) 6-4 6-4,0.054,0.036,111,0.568,0.635,0.604,5.333,0.571,7,R32,3,0,0.571
Hard,6-4 2-6 6-1,0,0.012,81,0.728,0.627,0.455,4.333,0.429,7,R32,3,0,0.429
Hard,6-4 3-6 7-6(5),0.046,0.073,109,0.468,0.706,0.552,5.333,0.625,8,R32,3,0,0.625
Hard,4-6 6-0 7-6(4),0.02,0.061,98,0.541,0.66,0.444,4.667,0.375,8,R32,3,0,0.375
Hard,6-2 6-0,0,0.041,49,0.51,0.36,0.417,3.5,0,6,R32,3,0,1
Hard,6-2 6-2,0.041,0.02,49,0.612,0.567,0.474,4,0,4,R16,3,0,1
Hard,7-6(8) 7-5,0.014,0.041,74,0.432,0.781,0.619,6,0.6,5,R16,3,0,0.6
Hard,7-5 5-7 6-4,0.039,0.01,102,0.784,0.7,0.591,5.667,0.625,8,R16,3,0,0.625
Hard,6-3 4-6 6-4,0.099,0.012,81,0.617,0.76,0.484,4.667,0.667,9,R16,3,0,0.667
Hard,3-6 6-3 6-4,0.128,0.047,86,0.535,0.826,0.475,4.667,0.5,4,R16,3,0,0.5
Hard,1-6 6-3 6-3,0.071,0.082,85,0.529,0.756,0.5,4.333,0.571,7,R16,3,0,0.571
Hard,7-6(5) 6-7(3) 6-4,0.083,0.007,145,0.572,0.723,0.581,5.667,0.9,10,R16,3,0,0.9
Hard,7-6(5) 4-6 6-4,0.075,0.032,93,0.645,0.733,0.606,5.333,0.667,9,QF,3,0,0.667
Hard,5-7 7-5 7-6(6),0.117,0.039,128,0.617,0.722,0.429,6,0.667,9,QF,3,0,0.667
Hard,6-4 6-7(5) 6-3,0.228,0.013,79,0.696,0.8,0.583,5,0.5,4,QF,3,0,0.5
Hard,6-3 4-6 6-3,0,0.033,92,0.609,0.571,0.5,4.667,0.444,9,QF,3,0,0.444
Hard,6-4 6-3,0.071,0.029,70,0.557,0.641,0.419,5,0.7,10,SF,3,0,0.7
Hard,6-3 6-4,0.104,0.117,77,0.377,0.828,0.438,4.5,0.818,11,SF,3,0,0.818
Hard,7-5 7-6(3),0.07,0.04,100,0.64,0.703,0.5,6,0.857,7,F,3,0,0.857
Grass,6-3 6-4,0.065,0.048,62,0.581,0.639,0.385,4.5,0.6,10,R32,3,0,0.6
Grass,6-3 6-4,0.184,0,49,0.633,0.645,0.556,4.5,0,2,R32,3,0,1
Grass,7-6(5) 6-2,0.074,0.16,81,0.593,0.688,0.364,5,0.714,14,R32,3,0,0.714
Grass,7-5 6-4,0.169,0.042,71,0.704,0.76,0.381,5.5,0.75,8,R32,3,0,0.75
Grass,6-2 3-6 6-3,0.061,0.085,82,0.512,0.833,0.375,4.333,0.5,6,R32,3,0,0.5
Grass,6-4 6-4,0.031,0,64,0.781,0.7,0.429,5,0.333,3,R32,3,0,0.333
Grass,6-4 6-2,0.189,0.132,53,0.453,0.75,0.448,4.5,0.5,6,R32,3,0,0.5
Grass,6-7(9) 6-4 7-6(4),0.107,0.033,121,0.603,0.753,0.5,5.667,0.667,9,R32,3,0,0.667
Grass,6-1 7-5,0.053,0.066,76,0.566,0.581,0.515,4.5,0.75,12,R32,3,0,0.75
Grass,6-3 6-4,0.041,0,49,0.735,0.667,0.615,4.5,0.333,3,R32,3,0,0.333
Grass,7-6(2) 6-7(11) 7-6(5),0.136,0.039,154,0.643,0.717,0.509,6,0.833,12,R32,3,0,0.833
Grass,6-4 6-2,0.085,0.07,71,0.606,0.698,0.357,4.5,0.7,10,R32,3,0,0.7
Grass,6-4 6-1,0.043,0,47,0.681,0.688,0.4,4,0.667,9,R16,3,0,0.667
Grass,6-2 6-4,0.08,0.04,50,0.54,0.556,0.652,4.5,0.4,5,R16,3,0,0.4
Grass,6-4 6-4,0.133,0.033,60,0.65,0.718,0.524,5,0.333,3,R16,3,0,0.333
Grass,7-6(1) 6-4,0.047,0,64,0.641,0.683,0.609,5.5,0,2,R16,3,0,1
Grass,6-1 3-6 6-3,0.108,0.068,74,0.662,0.694,0.44,4,0.429,7,R16,3,0,0.429
Grass,7-6(2) 7-6(3),0.292,0.014,72,0.708,0.863,0.476,6,0,0,R16,3,0,1
Grass,6-7(8) 6-4 6-2,0.027,0.009,113,0.699,0.646,0.588,5,0.75,12,R16,3,0,0.75
Grass,6-4 5-7 7-6(16),0.158,0.108,120,0.6,0.806,0.417,5.667,0.429,7,QF,3,0,0.429
Grass,7-6(4) 7-6(2),0.116,0.032,95,0.674,0.734,0.387,6,0.6,5,QF,3,0,0.6
Grass,6-1 7-6(4),0.127,0,55,0.564,0.839,0.417,4.5,0.714,7,QF,3,0,0.714
Grass,5-7 7-6(5) 6-4,0.096,0.032,94,0.734,0.783,0.48,5.667,0,3,SF,3,0,1
Grass,6-3 7-6(4),0.019,0,54,0.685,0.649,0.824,5,0,2,SF,3,0,1
Grass,7-6(2) 7-6(3),0.066,0,76,0.645,0.776,0.407,6,0,2,F,3,0,1
Clay,7-6(7) 6-4,0.023,0,86,0.686,0.576,0.519,5.5,0.556,9,R32,3,0,0.556
Clay,7-6(4) 6-2,0.013,0.04,75,0.6,0.711,0.4,5,0.667,6,R32,3,0,0.667
Clay,5-7 6-0 6-3,0.023,0.045,88,0.636,0.571,0.313,4.333,0.5,14,R32,3,0,0.5
Clay,6-7(3) 6-4 6-2,0.01,0.01,96,0.792,0.645,0.45,5,0.286,7,R32,3,0,0.286
Clay,6-2 7-5,0.055,0.014,73,0.575,0.619,0.516,5,0.625,8,R32,3,0,0.625
Clay,7-5 6-2,0,0.074,68,0.515,0.629,0.455,5,0.5,8,R32,3,0,0.5
Clay,6-3 4-6 7-6(5),0.022,0.118,93,0.559,0.827,0.439,5,0.333,3,R32,3,0,0.333
Clay,6-4 7-5,0.037,0.012,82,0.622,0.588,0.484,5.5,0.714,14,R32,3,0,0.714
Clay,6-4 6-7(6) 6-3,0.045,0.027,111,0.631,0.671,0.537,5,0.75,12,R32,3,0,0.75
Clay,6-4 6-2,0.018,0.055,55,0.509,0.679,0.37,4.5,0.429,7,R32,3,0,0.429
Clay,7-6(6) 6-4,0.023,0.034,88,0.602,0.736,0.429,5.5,0.714,7,R32,3,0,0.714
Clay,6-4 6-4,0,0.018,56,0.75,0.595,0.429,5,0.429,7,R32,3,0,0.429
Clay,7-5 3-6 6-2,0.026,0.017,115,0.513,0.678,0.393,5,0.571,14,R32,3,0,0.571
Clay,3-6 7-5 6-1,0.051,0.04,99,0.646,0.656,0.429,4.667,0.556,9,R32,3,0,0.556
Clay,6-3 6-4,0,0,62,0.645,0.475,0.5,5,0.286,7,R32,3,0,0.286
Clay,7-5 6-2,0,0.034,58,0.672,0.513,0.263,5,0.462,13,R32,3,0,0.462
Clay,6-4 7-6(1),0.043,0.022,92,0.533,0.612,0.372,5.5,0.688,16,R16,3,0,0.688
Clay,6-2 6-1,0,0.039,51,0.725,0.459,0.429,3.5,0.167,6,R16,3,0,0.167
Clay,1-6 7-5 6-4,0.067,0,75,0.573,0.674,0.656,4.667,0.4,5,R16,3,0,0.4
Clay,6-3 3-6 7-6(3),0.092,0.023,87,0.667,0.759,0.586,5,0.75,4,R16,3,0,0.75
Clay,6-2 6-7(4) 6-2,0.043,0.022,93,0.774,0.708,0.429,4.667,0.636,11,R16,3,0,0.636
Clay,4-6 6-1 6-4,0.025,0.037,81,0.568,0.717,0.514,4.333,0.625,8,R16,3,0,0.625
Clay,6-3 6-0,0.036,0.055,55,0.527,0.586,0.269,4,0.6,15,R16,3,0,0.6
Clay,6-7(4) 6-3 6-2,0.012,0.036,83,0.723,0.667,0.522,4.667,0.5,8,R16,3,0,0.5
Clay,6-1 6-2,0,0.02,49,0.714,0.486,0.357,3.5,0.286,7,QF,3,0,0.286
Clay,7-6(7) 6-3,0.045,0.015,66,0.712,0.596,0.579,5,0,4,QF,3,0,1
Clay,6-4 6-3,0,0.032,63,0.635,0.625,0.435,4.5,0.7,10,QF,3,0,0.7
Clay,6-4 6-2,0,0,51,0.529,0.667,0.417,4.5,0.2,5,SF,3,0,0.2
Clay,3-6 7-5 6-3,0.034,0.045,88,0.693,0.639,0.481,5,0.615,13,SF,3,0,0.615
Clay,6-4 6-3,0.038,0.058,52,0.654,0.706,0.278,4.5,0.4,5,F,3,0,0.4
Clay,6-2 6-3,0,0,46,0.652,0.467,0.375,4,0.286,7,R64,3,0,0.286
Clay,6-4 7-5,0,0.032,63,0.698,0.545,0.368,5.5,0.25,8,R64,3,0,0.25
Clay,6-4 6-4,0.014,0,73,0.699,0.608,0.636,5,0.75,8,R64,3,0,0.75
Clay,7-6(7) 6-3,0.186,0,70,0.7,0.694,0.476,5,0.333,3,R64,3,0,0.333
Clay,7-5 6-1,0.018,0,55,0.691,0.632,0.353,4.5,0.556,9,R64,3,0,0.556
Clay,7-6(3) 6-3,0.041,0.027,74,0.554,0.61,0.545,5.5,0.429,7,R64,3,0,0.429
Clay,7-6(4) 7-5,0.014,0.027,74,0.635,0.66,0.481,6,0,3,R64,3,0,1
Clay,6-1 4-6 6-3,0.068,0.014,73,0.479,0.6,0.526,4.333,0.167,6,R64,3,0,0.167
Clay,4-6 6-3 6-4,0.022,0.034,89,0.685,0.705,0.429,4.667,0.667,9,R64,3,0,0.667
Clay,3-6 6-3 7-6(4),0.011,0,90,0.833,0.773,0.6,5,0,1,R64,3,0,1
Clay,6-0 7-6(4),0.017,0.017,58,0.793,0.587,0.25,4.5,0,4,R64,3,0,1
Clay,3-6 7-5 7-6(5),0.066,0.029,136,0.574,0.615,0.552,5.667,0.714,14,R64,3,0,0.714
Clay,7-5 7-6(4),0.043,0.043,70,0.586,0.683,0.793,6,0,1,R64,3,0,1
Clay,6-3 7-6(5),0.109,0.016,64,0.547,0.829,0.448,5,0.5,4,R64,3,0,0.5
Clay,6-3 6-2,0.036,0.018,55,0.6,0.576,0.545,4,0.4,5,R64,3,0,0.4
Clay,6-3 6-4,0.017,0.017,59,0.61,0.583,0.391,4.5,0.333,6,R64,3,0,0.333
Clay,6-4 6-4,0.014,0,69,0.522,0.667,0.485,5,0.667,6,R64,3,0,0.667
Clay,6-3 6-7(1) 6-3,0.044,0,91,0.692,0.762,0.464,4.667,0.75,8,R64,3,0,0.75
Clay,1-6 6-4 6-1,0.065,0.013,77,0.688,0.642,0.542,4,0.4,5,R64,3,0,0.4
Clay,7-6(3) 6-4,0.015,0,65,0.754,0.571,0.438,5.5,0,4,R64,3,0,1
Clay,4-6 7-6(6) 6-2,0.067,0.05,119,0.613,0.658,0.457,5,0.667,12,R64,3,0,0.667
Clay,5-7 6-3 6-4,0,0,104,0.721,0.56,0.655,5.333,0.444,9,R64,3,0,0.444
Clay,7-6(1) 6-7(4) 6-2,0.053,0.008,132,0.591,0.628,0.444,5.333,0.538,13,R32,3,0,0.538
Clay,6-2 6-7(5) 6-3,0.074,0.032,94,0.585,0.636,0.538,4.667,0.6,10,R32,3,0,0.6
Clay,6-2 7-5,0,0.033,60,0.667,0.65,0.4,5,0.5,8,R32,3,0,0.5
Clay,6-0 6-3,0.044,0,45,0.756,0.529,0.364,3.5,0.556,9,R32,3,0,0.556
Clay,7-6(6) 6-1,0.053,0.026,76,0.671,0.627,0.48,5,0.571,7,R32,3,0,0.571
Clay,7-6(3) 6-4,0.273,0,55,0.8,0.841,0.545,5.5,0,1,R32,3,0,1
Clay,6-4 6-3,0.033,0.017,60,0.717,0.535,0.529,5,0.444,9,R32,3,0,0.444
Clay,6-3 7-6(5),0.051,0.017,59,0.695,0.683,0.778,5,0,1,R32,3,0,1
Clay,7-6(14) 7-6(5),0.103,0.034,87,0.586,0.824,0.611,6,1,3,R32,3,0,1
Clay,6-1 6-2,0.036,0.018,55,0.527,0.552,0.346,4,0.375,8,R32,3,0,0.375
Clay,1-6 6-3 7-6(6),0.089,0.01,101,0.683,0.681,0.5,4.667,0.818,11,R32,3,0,0.818
Clay,6-1 6-2,0.024,0,41,0.659,0.407,0.214,3.5,0.333,9,R32,3,0,0.333
Clay,6-7(1) 6-4 6-3,0.053,0.032,95,0.589,0.679,0.487,5.333,0.444,9,R32,3,0,0.444
Clay,6-2 6-4,0.033,0.017,60,0.767,0.587,0.357,4.5,0.6,10,R32,3,0,0.6
Clay,6-3 7-5,0.051,0.089,79,0.62,0.653,0.267,5,0.545,11,R32,3,0,0.545
Clay,6-7(4) 6-2 6-1,0,0.02,102,0.716,0.521,0.517,4.333,0.6,15,R16,3,0,0.6
Clay,7-6(1) 6-4,0.063,0.016,64,0.734,0.596,0.471,5.5,0.4,5,R16,3,0,0.4
Clay,5-7 6-2 6-3,0.086,0.043,93,0.505,0.617,0.478,4.667,0.643,14,R16,3,0,0.643
Clay,6-7(3) 6-2 6-2,0.071,0.03,99,0.626,0.677,0.459,4.667,0.615,13,R16,3,0,0.615
Clay,7-6(5) 6-4,0.094,0.016,64,0.625,0.75,0.708,5.5,0.75,4,R16,3,0,0.75
Clay,6-3 6-2,0.04,0.04,50,0.7,0.6,0.333,4.5,0.333,6,R16,3,0,0.333
Clay,6-2 6-3,0.13,0.074,54,0.63,0.647,0.15,4.5,0.167,6,R16,3,0,0.167
Clay,4-6 6-2 6-1,0.029,0,70,0.6,0.643,0.286,4,0.4,10,R16,3,0,0.4
Clay,1-6 6-3 7-5,0.051,0.041,98,0.643,0.698,0.314,4.667,0.667,12,QF,3,0,0.667
Clay,6-3 5-7 6-2,0.091,0.034,88,0.614,0.741,0.412,4.667,0.556,9,QF,3,0,0.556
Clay,7-5 4-6 6-3,0.022,0,92,0.641,0.644,0.515,5,0.667,12,QF,3,0,0.667
Clay,6-2 6-2,0.043,0.065,46,0.63,0.586,0.235,4,0.429,7,SF,3,0,0.429
Clay,6-7(5) 7-6(4) 6-3,0.14,0.025,121,0.669,0.753,0.45,5.667,0.7,10,SF,3,0,0.7
Clay,4-6 6-3 6-3,0,0.022,93,0.753,0.543,0.435,4.667,0.571,14,F,3,0,0.571
Hard,6-2 7-6(7),0.036,0.024,84,0.571,0.563,0.528,5,0.5,6,R32,3,0,0.5
Hard,6-3 6-4,0,0.109,46,0.543,0.88,0.286,4.5,0,3,R32,3,0,1
Hard,6-4 6-3,0.034,0,59,0.661,0.615,0.45,4.5,0.636,11,R32,3,0,0.636
Hard,6-2 4-6 6-0,0.038,0.063,79,0.582,0.391,0.576,4,0.462,13,R32,3,0,0.462
Hard,7-6(7) 7-6(4),0.108,0.027,74,0.581,0.86,0.645,6,1,1,R32,3,0,1
Hard,6-4 6-2,0.103,0.052,58,0.552,0.594,0.385,4.5,0.429,7,R32,3,0,0.429
Hard,7-5 6-0,0.036,0.109,55,0.545,0.6,0.36,4.5,0.5,8,R32,3,0,0.5
Hard,7-6(7) 6-2,0,0.075,67,0.522,0.543,0.375,5,0.333,9,R32,3,0,0.333
Hard,6-3 6-3,0,0.018,55,0.691,0.526,0.471,4.5,0.429,7,R32,3,0,0.429
Hard,6-3 6-2,0.021,0.042,48,0.646,0.613,0.353,4,0.5,6,R32,3,0,0.5
Hard,6-2 3-6 7-6(5),0.079,0.05,101,0.564,0.719,0.432,5,0.583,12,R32,3,0,0.583
Hard,6-0 6-0,0,0.059,34,0.471,0.25,0.278,3,0.333,9,R32,3,0,0.333
Hard,7-5 6-1,0.061,0,49,0.551,0.519,0.409,4.5,0.143,7,R32,3,0,0.143
Hard,7-6(1) 6-2,0.029,0,68,0.618,0.643,0.5,5,0.778,9,R32,3,0,0.778
Hard,6-4 6-4,0,0.076,66,0.773,0.667,0.333,5,0.714,7,R32,3,0,0.714
Hard,6-3 5-7 6-3,0.02,0.01,98,0.643,0.587,0.429,5,0.455,11,R32,3,0,0.455
Hard,6-3 6-7(3) 6-3,0.03,0.06,100,0.54,0.722,0.5,4.667,0.75,12,R16,3,0,0.75
Hard,6-2 4-6 6-3,0.01,0.029,105,0.619,0.585,0.525,4.333,0.75,16,R16,3,0,0.75
Hard,3-6 7-6(13) 6-4,0.191,0.027,110,0.727,0.762,0.433,5.333,0.667,6,R16,3,0,0.667
Hard,7-6(4) 7-6(7),0.049,0,81,0.58,0.681,0.618,6,0,2,R16,3,0,1
Hard,4-6 7-6(0) 6-2,0.047,0.047,85,0.706,0.7,0.64,5,0.333,3,R16,3,0,0.333
Hard,3-6 6-4 6-2,0.06,0.036,83,0.542,0.622,0.553,4.333,0.556,9,R16,3,0,0.556
Hard,6-2 7-5,0,0.017,59,0.864,0.549,0.75,5,0.429,7,R16,3,0,0.429
Hard,6-4 7-5,0.03,0.015,66,0.727,0.646,0.5,5.5,0.571,7,R16,3,0,0.571
Hard,7-5 6-4,0.125,0.042,72,0.625,0.733,0.37,5.5,0.5,8,QF,3,0,0.5
Hard,6-3 3-6 7-6(5),0.082,0.036,110,0.636,0.614,0.475,5,0.5,8,QF,3,0,0.5
Hard,6-4 6-7(8) 6-4,0.054,0.018,111,0.757,0.655,0.444,5.333,0.636,11,QF,3,0,0.636
Hard,6-2 6-1,0.048,0,42,0.69,0.517,0.308,3.5,0.429,7,QF,3,0,0.429
Hard,4-6 6-2 6-3,0.012,0.048,84,0.548,0.63,0.447,4.667,0.625,16,SF,3,0,0.625
Hard,6-3 6-2,0.019,0.019,52,0.673,0.543,0.412,4,0.6,10,SF,3,0,0.6
Hard,6-1 6-7(5) 6-2,0.149,0.046,87,0.724,0.667,0.458,4.333,0.545,11,F,3,0,0.545
Clay,6-4 6-1,0,0.078,64,0.469,0.667,0.382,4,0.636,11,R32,3,0,0.636
Clay,6-4 7-6(8),0.061,0.049,82,0.561,0.696,0.472,5.5,0.6,5,R32,3,0,0.6
Clay,6-4 6-2,0.038,0,52,0.596,0.581,0.524,4.5,0.333,6,R32,3,0,0.333
Clay,6-4 6-1,0.039,0.02,51,0.588,0.567,0.476,4,0.6,10,R32,3,0,0.6
Clay,7-5 6-4,0,0.111,63,0.587,0.541,0.462,5.5,0.167,6,R32,3,0,0.167
Clay,6-4 1-6 7-5,0.021,0.021,97,0.711,0.638,0.464,5,0.667,12,R32,3,0,0.667
Clay,6-4 6-3,0,0.062,65,0.585,0.632,0.444,5,0.556,9,R32,3,0,0.556
Clay,7-6(7) 7-6(9),0.065,0.086,93,0.581,0.648,0.615,6,0.5,4,R32,3,0,0.5
Clay,7-5 6-3,0.053,0.147,75,0.547,0.732,0.412,5,0.5,6,R32,3,0,0.5
Clay,6-4 6-1,0.019,0.019,52,0.692,0.528,0.5,4,0.556,9,R32,3,0,0.556
Clay,3-6 6-2 6-2,0.136,0.037,81,0.494,0.7,0.439,4.333,0.667,12,R32,3,0,0.667
Clay,2-6 6-3 7-6(5),0.022,0.034,89,0.584,0.75,0.568,4.667,0.8,5,R32,3,0,0.8
Clay,6-4 6-4,0.017,0,59,0.576,0.676,0.64,5,0.333,3,R16,3,0,0.333
Clay,6-1 6-7(5) 6-3,0.01,0.01,101,0.733,0.622,0.407,4.333,0.688,16,R16,3,0,0.688
Clay,6-3 1-6 6-1,0.039,0.026,77,0.584,0.644,0.5,3.667,0,3,R16,3,0,1
Clay,7-6(13) 7-5,0.033,0.067,90,0.544,0.673,0.463,6,0.667,12,R16,3,0,0.667
Clay,7-5 7-6(5),0.047,0,86,0.57,0.633,0.595,6,0.333,3,R16,3,0,0.333
Clay,6-7(3) 6-2 6-3,0.044,0.018,113,0.611,0.652,0.477,5,0.643,14,R16,3,0,0.643
Clay,6-7(6) 6-4 6-4,0.053,0.035,113,0.566,0.781,0.469,5.333,0.778,9,R16,3,0,0.778
Clay,6-1 6-1,0,0.158,38,0.579,0.455,0.313,3.5,0.286,7,R16,3,0,0.286
Clay,6-4 6-3,0.048,0,63,0.667,0.738,0.381,4.5,0.667,6,QF,3,0,0.667
Clay,3-6 6-4 7-6(1),0.111,0.065,108,0.5,0.759,0.444,5,0.727,11,QF,3,0,0.727
Clay,4-6 6-3 7-6(4),0.19,0.048,84,0.679,0.842,0.444,5,0.333,3,QF,3,0,0.333
Clay,7-6(2) 6-2,0.023,0.045,88,0.591,0.596,0.611,5,0.867,15,QF,3,0,0.867
Clay,6-3 6-4,0.067,0.05,60,0.6,0.667,0.458,4.5,0,2,SF,3,0,1
Clay,7-6(3) 6-2,0.081,0.048,62,0.565,0.6,0.444,5,0.556,9,SF,3,0,0.556
Clay,6-3 4-6 6-2,0.159,0.024,82,0.463,0.789,0.477,4.333,0.5,6,F,3,0,0.5
Hard,6-3 6-7(10) 7-6(4),0.092,0.067,119,0.655,0.692,0.537,5.333,0.625,8,R32,3,0,0.625
Hard,3-6 6-4 6-3,0.012,0.012,82,0.695,0.596,0.56,4.667,0.2,5,R32,3,0,0.2
Hard,7-5 6-3,0.018,0.018,57,0.526,0.533,0.593,5,0.429,7,R32,3,0,0.429
Hard,6-4 7-6(3),0.045,0.03,67,0.672,0.711,0.682,5.5,0.5,2,R32,3,0,0.5
Hard,6-3 6-3,0.069,0.017,58,0.69,0.725,0.278,4.5,0.25,4,R32,3,0,0.25
Hard,6-3 6-2,0.048,0.071,42,0.524,0.636,0.4,4,0.333,6,R32,3,0,0.333
Hard,7-5 3-6 6-4,0.068,0.01,103,0.621,0.578,0.564,5,0.429,7,R32,3,0,0.429
Hard,2-6 7-6(4) 6-3,0.07,0.08,100,0.6,0.733,0.55,4.667,0.778,9,R32,3,0,0.778
Hard,6-3 6-4,0.022,0,45,0.756,0.647,0.364,4.5,0.333,6,R32,3,0,0.333
Hard,7-6(4) 4-6 6-3,0.14,0.058,86,0.581,0.72,0.417,5,0.375,8,R32,3,0,0.375
Hard,6-4 6-2,0.033,0.167,60,0.55,0.667,0.259,4.5,0,5,R32,3,0,1
Hard,7-6(3) 7-6(5),0.256,0.051,78,0.564,0.841,0.588,6,1,5,R16,3,0,1
